array_element_name,H_CHIP_263_A,H_CHIP_263_B,H_CHIP_264_A,H_CHIP_264_B,H_CHIP_265_A,H_CHIP_265_B,H_CHIP_266_A,H_CHIP_266_B,H_CHIP_267_A,H_CHIP_267_B,H_CHIP_268_A,H_CHIP_268_B,H_CHIP_269_A,H_CHIP_269_B
AT5G22460,197.1,160.0,358.5,286.6,640.3,401.4,384.4,371.5,278.6,295.4,386.2,190.5,276.9,250.0
AT5G22580,1541.9,1253.3,1990.8,2026.5,2173.1,1840.3,2027.7,2302.3,1299.4,1546.6,1605.5,1489.9,1681.1,1438.8
AT5G22650,2852.1,2352.5,2584.5,2488.5,2196.8,2471.0,2500.0,2429.7,2080.8,1883.8,2410.5,2315.6,2052.3,2009.7
AT5G22740,1152.5,1108.8,1125.8,1148.8,1356.0,1204.3,1275.9,1577.1,1340.3,1333.2,1393.5,1369.3,1298.8,1415.2
AT5G22880,1932.8,1624.4,1384.9,1315.7,1326.4,1340.0,1316.9,1345.2,1966.9,1965.1,2370.4,2158.9,2387.6,2150.2
AT5G23010,91.5,45.9,205.2,141.1,25.8,41.5,42.5,14.2,736.8,324.7,2213.5,515.4,146.8,143.4
AT5G23250,704.3,742.9,735.1,699.4,705.6,676.5,755.9,771.7,565.1,439.3,415.2,514.0,510.4,452.7
AT5G23290,625.3,749.2,814.3,777.8,710.4,846.3,725.4,769.7,626.5,593.4,612.4,548.3,517.9,588.2
AT5G23630,651.3,557.1,589.5,489.0,665.8,420.5,606.2,368.8,715.0,603.7,760.8,517.4,663.5,601.6
AT5G23740,3402.6,3900.6,3488.1,4226.4,3397.6,4355.1,3187.7,4086.6,3112.7,3634.1,2958.0,3766.0,3123.6,3415.5
AT5G23540,1343.6,1267.0,1278.9,1324.5,1248.5,1195.7,1157.3,1168.7,877.4,965.8,901.1,956.2,920.1,947.3
AT5G23940,984.2,1011.9,800.4,798.9,873.8,803.3,960.6,837.2,1229.8,1250.6,1201.2,1152.3,1130.7,1162.6
AT5G23900,2380.0,2045.9,2289.8,2226.6,2280.6,2249.1,2367.3,2226.7,2626.9,1874.0,2501.5,2767.9,2566.8,2169.9
AT5G23820,798.2,833.4,674.7,876.0,678.4,917.9,764.3,802.2,707.6,661.2,473.8,531.8,639.6,759.7
AT5G23860,191.2,189.0,192.1,170.9,214.8,181.5,204.7,195.8,305.1,367.2,454.6,427.4,494.9,475.4
AT5G24420,384.9,471.9,309.4,365.2,762.5,902.1,1654.9,1392.5,1340.3,901.8,729.2,1230.6,2004.8,2030.6
AT5G24470,430.7,563.4,51.3,76.0,33.4,78.0,19.5,43.5,183.6,130.3,182.0,205.2,166.6,216.4
AT5G24490,714.0,734.5,536.1,570.1,838.6,727.1,863.4,664.0,959.2,922.4,775.6,1071.2,962.8,1060.3
AT5G24620,427.0,343.2,324.8,286.6,418.1,270.1,412.5,251.9,596.0,425.0,631.5,459.6,601.6,498.0
AT5G24650,762.8,657.8,835.2,785.7,690.7,771.3,712.1,779.2,532.9,518.9,574.2,508.5,479.5,500.7
AT5G24530,446.2,296.7,1121.8,1115.1,1301.9,813.6,934.8,970.9,267.8,245.8,147.8,96.9,49.9,166.9
AT5G35530,5635.1,4323.4,5463.3,4333.6,4708.6,4381.9,4869.9,4195.8,5991.1,4795.8,5851.0,5506.2,5554.1,5104.6
AT5G35630,2137.2,1899.6,2182.4,2076.8,1772.2,1847.0,1849.7,1621.2,2261.3,2222.3,2172.7,2084.6,1935.5,2094.7
AT5G35680,1447.1,1351.8,1651.7,1624.4,1566.3,1407.3,1483.9,1381.9,1076.2,1184.6,1307.2,1136.3,1165.4,1129.1
AT5G35620,1411.6,1548.0,1454.6,1710.1,1133.7,1355.2,1264.6,1193.0,1046.8,1025.5,854.7,1112.0,1005.1,903.6
AT5G36710,990.5,933.8,1064.1,1012.5,1017.9,1067.1,1114.4,1255.1,647.4,700.6,672.4,652.7,716.7,713.0
AT5G37010,856.7,521.7,777.7,582.3,786.2,516.1,722.0,480.8,592.4,508.0,460.4,414.4,670.6,480.9
AT5G37780,1798.8,2021.9,1486.9,1836.6,1563.2,1797.2,1502.2,1852.6,1561.1,2113.0,1644.3,2092.6,1648.6,1971.7
AT5G38480,2536.9,2225.1,2561.5,2386.0,2385.0,2318.9,2571.7,2224.4,1938.3,1677.5,2166.0,1452.8,1892.6,1754.4
AT5G38940,1457.7,1871.1,1107.6,1169.9,813.1,963.6,691.8,638.1,1112.2,1441.4,813.3,967.5,863.1,935.8
AT5G38980,999.7,790.3,1406.3,1336.1,1566.1,1476.5,1350.0,1429.7,1384.2,1382.0,1172.5,964.2,1108.0,982.8
AT5G39410,707.4,858.5,475.9,514.9,469.2,659.7,532.9,564.6,567.6,655.7,637.8,690.8,601.7,712.4
AT5G39740,4617.6,4017.9,4694.1,4558.2,4328.9,4316.5,4144.7,4096.1,3535.5,3617.7,3446.0,3830.7,3616.5,3517.8
AT5G39570,2018.7,2004.7,1970.1,2023.7,2172.9,2325.9,1980.0,2464.3,1909.7,2232.3,2207.1,2282.1,2160.2,2291.3
AT5G39850,128.9,120.1,144.3,159.6,172.1,153.9,119.9,148.1,296.4,342.6,511.8,553.9,497.4,536.2
AT5G40200,795.4,755.0,584.7,694.0,655.6,677.6,697.4,707.0,545.6,530.1,491.7,570.4,557.0,425.3
AT5G40370,1145.3,1092.6,1352.9,1487.0,1452.3,1435.0,1303.2,1472.8,1147.2,1181.2,1677.8,1171.2,945.7,927.7
AT5G40770,1708.1,1718.0,1696.2,1885.3,1606.8,1630.9,1601.6,1590.1,1110.0,1130.3,1316.6,1130.0,1319.7,1263.9
AT5G40850,356.5,424.7,525.4,498.9,209.7,140.7,152.0,104.1,245.0,266.1,230.6,193.7,222.2,202.6
AT5G40950,2239.2,2129.8,1951.7,2224.3,1853.4,2119.3,2123.9,2075.2,1819.6,1865.5,1171.2,1573.0,1627.1,1516.9
AT5G41190,629.3,712.2,618.2,766.0,565.9,632.3,552.8,625.7,428.0,494.3,424.0,522.5,449.6,435.1
AT5G41520,5215.4,4309.1,5195.0,4653.6,4973.2,4503.4,4950.1,4336.8,4688.0,4401.3,4521.0,4322.2,4598.3,5021.3
AT5G41700,1014.1,1232.8,989.9,1169.2,1260.2,1419.5,1103.2,1384.8,2014.5,2382.9,2859.8,2458.6,2028.7,2597.2
AT5G41670,1720.5,1707.0,2307.5,2234.2,1175.3,773.0,810.7,756.2,701.9,823.9,717.9,731.9,789.2,676.7
AT5G41685,609.5,826.5,558.5,841.6,598.9,756.3,574.0,663.2,500.1,648.0,471.0,692.9,599.3,574.7
AT5G42100,1312.7,1148.2,1421.5,1271.1,1566.5,1317.0,1484.3,1435.7,1014.3,1071.5,998.7,938.6,1169.3,923.9
AT5G41950,795.5,572.7,816.7,520.9,680.8,517.3,748.7,548.9,778.7,571.6,907.7,571.6,727.0,725.2
AT5G42300,1019.4,828.3,1312.4,1172.6,1497.2,1294.9,1361.2,1376.2,1355.6,1343.9,1080.8,1073.5,1201.4,1104.4
AT5G42720,607.3,584.2,664.2,665.7,623.2,581.5,606.0,609.8,400.3,520.9,396.0,404.6,399.2,412.2
AT5G42800,647.5,636.6,653.0,752.1,617.2,732.2,721.8,886.9,280.0,275.3,181.1,228.6,365.7,269.8
AT5G42790,1480.7,1258.2,1530.1,1354.0,1484.5,1301.1,1321.5,1315.9,1131.7,1098.0,861.8,1064.3,1125.4,919.7
AT5G42980,2237.4,2435.9,2502.7,2679.8,2337.9,2656.4,2352.7,2746.5,2086.4,2708.1,2147.0,2583.9,1898.3,2264.4
AT5G43060,1040.1,915.6,982.5,912.5,1162.4,961.3,1171.7,1151.1,1079.1,965.2,1376.4,922.0,1160.0,994.3
AT5G43330,51.7,79.5,87.2,73.6,121.2,115.4,84.1,81.0,251.6,177.1,366.4,238.9,349.5,260.4
AT5G43460,2354.9,2727.9,2274.5,2617.7,2339.3,2766.5,2485.0,2676.9,3230.0,3351.7,2922.8,3579.5,3136.7,3308.4
AT5G43810,753.2,844.8,701.9,735.4,752.4,638.9,614.1,739.8,955.4,1019.0,986.8,1033.6,861.3,933.1
AT5G43830,1140.6,1267.2,1427.3,1508.5,1700.4,1594.1,1687.4,1623.7,1351.1,1402.8,1383.3,1364.3,1354.0,1504.9
AT5G43960,951.6,751.9,898.5,736.8,847.5,657.7,853.5,627.1,588.7,523.0,678.8,624.2,604.9,551.8
AT5G43940,3797.2,3168.6,3934.2,3351.6,4116.3,3746.7,4176.3,4059.8,3900.9,3712.0,4145.0,3363.9,3885.7,3562.5
AT5G44110,385.9,370.7,424.7,465.9,398.6,435.6,414.6,455.2,190.6,221.5,182.7,200.5,177.0,245.8
AT5G44320,1216.2,1551.5,1179.3,1533.6,1280.8,1273.8,1122.3,1411.1,1085.2,1478.7,1005.8,1343.6,1098.9,1193.7
AT5G44340,4191.8,3337.2,4093.7,3230.1,3979.0,3168.2,3937.9,3388.5,3517.4,3105.6,3833.3,3110.1,3546.0,3516.8
AT5G44620,268.5,373.4,275.2,333.1,666.1,637.3,779.5,1048.8,270.9,344.9,482.7,531.1,696.4,842.3
AT5G44730,1065.6,1247.0,831.8,945.1,696.0,802.7,772.4,736.8,974.1,1147.0,1081.1,1076.1,1041.4,1157.4
AT5G45510,305.5,368.1,509.2,626.1,654.3,538.8,481.7,498.5,257.4,303.2,326.7,269.8,281.8,280.1
AT5G45620,980.4,1158.5,1225.4,1219.4,1026.8,1065.5,1017.5,1132.2,880.9,1156.7,867.9,1067.9,1281.6,1094.8
AT5G45670,725.9,938.7,724.4,879.6,689.2,858.8,754.4,833.2,991.6,970.6,1024.7,1134.6,1062.1,1185.9
AT5G45750,1197.4,1220.1,885.6,919.4,823.7,940.8,899.2,929.4,844.1,813.3,958.9,950.9,923.0,900.2
AT5G46160,692.4,976.8,758.9,971.2,750.7,913.3,721.3,940.0,604.6,767.9,525.1,773.5,632.4,714.8
AT5G46020,1753.7,1671.2,1547.1,1693.6,1652.2,1910.7,1573.2,1864.9,1794.1,2129.5,1556.4,1957.8,1857.9,1938.6
AT5G46110,2251.2,2059.3,2564.0,2414.6,3111.6,2956.6,3031.5,2913.9,2680.2,2439.9,2354.1,2135.9,2531.3,2524.6
AT5G46290,1549.0,1340.4,1553.2,1271.2,1317.3,1262.1,1511.5,1174.3,1365.4,1147.2,1193.0,1195.9,1466.0,1250.8
AT5G46250,401.9,388.1,440.0,431.8,486.7,446.7,520.6,486.2,888.9,753.8,948.3,896.4,902.8,845.0
AT5G47120,1552.8,1347.0,1435.8,1262.5,1457.6,1271.0,1329.6,1367.6,1463.2,1488.5,1727.8,1231.4,1731.4,1596.3
AT5G47200,737.6,891.7,893.9,992.2,814.6,881.2,789.2,903.6,634.1,767.1,733.9,728.1,585.2,754.7
AT5G47210,3524.7,2926.5,3517.6,2822.1,3266.8,2855.7,3361.6,2777.4,2149.9,2481.5,2445.3,2771.1,2776.4,2279.8
AT5G47190,699.3,993.5,813.2,1023.6,618.6,825.6,787.4,742.5,626.8,644.1,446.5,567.6,564.8,772.2
AT5G47500,1082.7,1044.8,1304.4,1111.4,1009.2,871.7,1187.4,967.5,1041.0,986.0,702.4,872.5,770.7,769.5
AT5G47570,3036.4,2103.8,3139.7,2203.7,3089.2,2213.4,3194.1,2346.9,2564.4,2291.5,2286.0,2363.9,2220.8,2287.3
AT5G47700,4041.0,3288.8,4046.9,3722.2,3488.7,3845.6,3850.9,4074.1,3461.9,3368.5,3306.5,3671.5,3512.7,3581.8
AT5G47930,3053.4,3475.4,2949.0,3983.4,2874.4,3904.2,2741.3,3372.3,2528.8,3553.2,2763.7,2959.0,2629.5,3164.0
AT5G47880,400.8,411.4,478.7,469.9,442.8,519.2,366.8,443.4,245.7,228.5,250.7,250.0,285.2,236.9
248743_at,390.9,642.9,357.4,386.3,364.5,471.6,307.4,549.1,255.5,296.4,271.0,339.5,303.7,238.9
AT5G48180,144.1,92.8,153.7,118.9,160.3,89.2,145.1,95.7,303.5,308.9,411.0,343.5,447.6,364.2
AT5G48300,1194.5,1372.0,995.6,1150.2,957.6,976.5,876.5,891.5,1032.3,1238.7,1164.7,1119.0,1068.0,1137.6
AT5G48360,917.9,1029.2,781.1,956.7,799.6,883.2,805.8,1036.8,816.7,1092.1,668.9,1111.4,895.0,895.0
AT5G48430,400.7,527.2,408.0,320.9,218.8,254.3,265.6,246.3,279.4,187.3,139.1,214.1,538.9,301.9
AT5G48480,3594.7,3225.9,3180.8,2870.1,3082.1,2849.0,3141.7,3174.9,2871.2,3254.0,3418.2,3573.4,3212.6,3380.4
AT5G48490,686.6,796.7,612.4,629.1,513.8,788.1,985.0,734.8,524.5,407.6,303.7,386.9,641.7,508.8
AT5G48485,3023.3,2630.9,3302.5,2908.1,3865.0,3797.8,3402.3,3973.9,2588.6,2653.4,2446.9,1751.2,2293.4,1903.9
AT5G48500,450.7,537.9,395.1,393.1,391.7,369.9,369.0,442.0,555.5,566.0,571.5,687.2,666.2,600.3
AT5G48580,824.5,1322.3,888.8,1377.9,970.8,1206.5,848.3,1254.0,664.3,1046.1,674.6,1000.9,757.8,942.9
AT5G48870,846.2,899.5,741.9,878.2,643.0,858.5,612.3,884.8,582.4,793.4,532.6,734.8,577.2,621.7
AT5G48810,1749.4,1692.0,1689.4,1907.7,1847.3,1908.0,1825.6,1892.5,2396.4,2370.4,2391.2,2379.0,2349.1,2453.2
AT5G48760,2301.9,1820.7,2065.2,1779.7,1782.0,1680.1,1912.3,1624.5,1778.7,1581.5,1896.7,1612.3,1752.5,1506.6
AT5G49280,302.4,273.0,382.8,490.5,521.7,534.7,416.3,491.5,387.1,367.7,286.8,163.1,215.6,218.4
AT5G49540,1501.5,1316.6,1347.7,1242.7,1323.3,1193.4,1476.8,1226.7,1166.1,981.3,1098.5,1034.2,1087.8,1081.8
AT5G49910,842.7,676.8,642.4,646.6,488.3,519.0,532.5,422.5,346.5,355.8,323.0,388.8,378.1,284.3
AT5G49980,670.8,591.0,624.1,539.5,712.6,506.0,780.9,585.3,809.5,697.0,787.8,757.8,897.0,747.6
AT5G50012,418.1,356.5,248.3,164.9,230.3,184.7,292.8,191.4,362.9,442.0,534.9,509.7,496.5,475.3
AT5G50460,2088.7,1876.2,2372.9,2118.3,2059.5,1889.8,2272.5,1871.5,1936.6,1802.0,1777.4,1557.6,1723.6,1663.6
AT5G50810,962.8,1041.1,1010.9,1106.5,936.8,1460.2,907.9,1261.7,1277.3,928.1,1121.6,1195.0,1077.0,1061.0
AT5G50850,1733.7,1476.2,1755.7,1364.5,1609.4,1339.4,1439.6,1279.8,1288.2,1068.1,1311.9,1036.4,1150.5,1124.9
AT5G50920,807.3,1065.7,813.2,959.6,712.5,1095.4,802.0,892.6,795.6,887.1,690.8,966.5,720.8,815.5
AT2G47510,789.6,953.4,868.5,976.6,838.1,925.0,893.7,1005.3,667.3,667.9,561.4,628.4,563.9,587.9
AT5G51550,2342.3,2373.1,2023.7,2198.9,2414.5,2405.4,2303.9,2550.5,2537.2,2685.3,2995.0,2693.0,2850.2,2706.2
AT5G51750,3046.5,3303.9,2809.5,3036.6,2561.9,3027.8,2864.0,3019.7,3098.4,3520.2,3013.1,3817.7,3016.0,3138.6
AT5G52040,1285.6,1052.7,1171.9,760.2,1138.5,857.0,1019.1,892.1,1363.8,1345.5,1475.4,1445.6,1330.4,1509.7
AT5G52240,1632.8,1196.4,1673.3,1382.5,1827.2,1498.5,1846.5,1642.0,1999.6,1748.0,2002.1,1732.2,1887.0,1747.3
AT5G52470,5232.8,4547.2,4828.7,4145.1,4535.3,4508.9,4809.8,4554.3,4467.6,4102.7,5181.0,4869.9,4570.1,4459.4
AT5G52310,1009.7,860.1,169.7,108.8,63.6,86.3,74.3,69.9,246.1,186.2,85.9,108.8,142.3,137.0
AT5G52650,6733.1,5384.1,6341.3,5292.6,5793.5,5646.5,6221.6,5341.7,5940.8,4986.3,5549.7,5133.0,5342.2,5129.2
AT5G53120,940.2,714.0,1073.6,839.2,1157.0,805.9,1058.6,885.2,969.6,878.8,1059.1,727.8,839.6,785.1
AT5G53400,1002.3,830.1,973.9,834.3,874.3,827.0,865.0,828.7,725.1,692.0,675.5,787.1,729.2,569.2
AT5G53370,169.6,155.0,394.2,448.6,622.1,440.4,382.5,432.3,206.9,213.3,173.5,89.7,73.7,79.6
AT5G53460,1512.1,1386.5,1929.3,1502.4,1367.8,1028.4,1321.5,999.7,1263.2,1014.5,1439.9,947.7,1279.9,1083.6
AT5G53560,2625.8,2299.8,2571.8,2425.3,2631.0,2591.8,2643.2,2382.3,3215.6,2953.6,3170.1,2880.2,2758.8,2718.3
AT5G53880,264.7,299.3,341.6,539.0,641.5,647.8,429.1,617.2,329.6,452.1,307.6,300.5,362.2,338.2
AT5G54160,1144.4,856.2,1013.4,988.5,1019.3,925.7,825.9,802.3,921.0,841.4,949.1,585.6,781.3,695.7
AT5G54270,4488.0,3263.6,4593.9,3619.8,4872.5,4602.3,5614.9,4266.3,5747.3,4786.4,4708.4,4326.5,4685.9,4628.5
AT5G54390,373.8,419.0,499.9,526.0,625.1,606.5,614.5,668.4,709.3,742.6,788.1,595.4,684.0,618.9
AT5G54510,1196.2,811.0,1938.1,1464.0,1917.1,1273.3,1624.4,1630.5,1193.2,1121.7,1718.5,945.5,1556.8,1128.5
AT5G54600,1559.3,1353.5,1357.6,1411.2,1302.3,1502.1,1329.4,1252.1,1478.4,1475.6,1007.3,1490.7,1476.5,1156.0
AT5G54760,1714.9,1506.2,1687.1,1554.2,1642.4,1464.9,1505.5,1454.0,1634.8,1523.4,1664.0,1615.4,1832.2,1544.7
AT5G54770,7172.9,6059.5,4775.2,4072.2,3971.1,4365.9,4354.3,3678.0,7947.0,8167.7,7251.8,8142.4,7589.5,8367.4
AT5G54960,553.6,655.8,217.7,289.9,260.8,209.0,165.1,221.8,425.5,502.1,576.8,534.8,615.9,417.3
AT5G54940,313.7,261.2,469.5,395.8,480.5,400.4,333.4,453.2,634.4,783.6,872.2,702.6,554.9,510.2
AT5G54900,1194.9,915.5,1275.4,1005.7,1145.0,996.2,1196.7,1042.3,1116.9,979.7,1248.3,1195.8,1096.0,937.2
AT5G55070,913.2,949.0,938.6,900.3,812.0,1049.8,883.8,1007.1,554.6,629.0,482.9,587.4,673.8,473.9
AT5G55120,186.7,271.7,191.1,223.5,241.4,272.3,243.4,337.9,344.6,416.3,306.7,449.7,458.1,511.2
AT5G55230,625.7,578.0,565.4,428.8,598.5,510.0,515.4,523.4,678.4,707.4,725.3,776.9,781.6,754.0
AT5G55180,2869.2,2299.7,3089.9,2485.7,3036.8,2685.9,3171.4,2673.8,2348.4,2152.0,2354.6,2393.3,2365.2,2049.6
AT5G55160,1191.6,1370.3,1101.4,1423.7,1137.1,1532.2,1194.7,1488.8,1425.6,1864.3,1429.6,1851.3,1537.4,1761.6
AT5G55280,1004.5,1025.4,835.8,822.8,718.3,766.9,756.9,715.2,712.9,694.8,714.7,797.9,724.8,682.9
AT5G55190,2407.2,1998.9,2789.9,2149.7,2449.7,2156.0,2304.9,2178.9,2231.2,2201.9,2137.9,2399.3,2350.4,2001.2
AT5G55450,1833.0,1631.4,2934.6,3605.8,4288.0,3931.3,3572.0,4716.2,1019.8,1711.3,554.6,333.9,531.7,595.0
AT5G55920,822.9,791.4,494.6,849.8,619.2,692.3,588.4,585.3,421.9,437.7,428.2,504.5,501.9,463.9
AT5G56010,6648.4,5169.8,5635.5,4393.7,5040.3,3949.2,4916.1,3663.0,4394.6,3807.6,5220.2,4522.9,4829.7,3505.4
AT5G56030,3418.8,3238.0,3316.4,3207.9,2866.7,2925.6,2710.0,2712.8,2173.2,2721.0,2536.6,2954.1,2452.9,2215.1
AT5G56350,762.8,596.4,752.0,596.8,683.3,551.4,635.2,573.7,447.4,384.7,523.2,334.1,453.0,372.9
AT5G56360,663.0,877.9,666.4,843.6,738.1,846.3,411.1,635.4,612.9,902.6,612.8,704.5,548.9,569.8
AT5G56670,5246.5,4243.5,5384.4,4714.2,4958.4,4639.5,4366.3,4744.1,3808.4,4216.1,5512.1,5545.0,4782.3,5063.0
AT5G56710,4093.1,4611.1,4324.0,5056.7,4072.6,5080.0,3891.1,4863.1,3287.2,3965.6,3139.8,4120.0,3492.4,3915.8
AT5G57110,384.8,501.7,284.3,244.0,212.9,219.5,235.0,226.0,369.6,399.5,395.2,535.2,305.0,383.6
AT5G57290,2594.4,2544.5,2806.7,2778.9,2498.1,2472.7,2457.4,2474.6,1920.6,1832.2,1860.6,2187.6,2096.1,2034.9
AT5G57560,92.0,94.8,133.3,137.4,85.3,121.4,168.6,138.5,506.0,251.4,234.9,176.1,216.7,320.9
AT5G57870,1934.9,1680.1,1910.2,1606.5,1853.6,1494.6,1810.3,1470.7,1593.5,1328.3,1611.6,1524.6,1543.6,1351.2
AT5G58070,1898.2,1794.1,1905.3,2016.8,2475.3,2277.4,2271.4,2488.2,1645.4,1770.4,1938.9,1837.0,2051.3,2315.7
AT5G58250,1656.6,1271.7,1543.0,1470.5,1217.6,1143.6,1410.2,964.7,1590.8,1302.3,1293.0,1208.1,1220.7,1118.3
AT5G58290,2126.1,1770.0,2029.5,1618.8,1943.7,1590.6,1882.9,1611.5,1781.8,1695.5,1991.5,1819.9,1846.8,1758.2
AT5G58330,1005.2,773.5,1111.9,904.3,945.2,860.7,1152.8,818.2,913.7,768.1,739.0,600.3,793.7,756.6
AT5G58420,2140.3,2840.0,2127.8,3041.7,2059.3,2833.7,1848.9,2792.0,1455.8,1991.3,1449.0,2201.1,1621.7,1942.5
AT5G58590,1029.2,757.8,931.4,730.8,970.1,597.5,1031.7,507.1,1305.3,1022.2,919.5,1117.1,1366.6,1084.6
AT5G58710,1062.1,1195.0,1130.2,1281.3,1130.3,1148.7,1094.9,1245.2,916.2,1130.0,872.7,993.0,933.5,904.4
AT5G58930,671.7,597.2,693.6,602.0,810.3,712.1,817.6,807.4,952.4,1038.5,981.3,959.3,1121.8,1069.7
AT5G59330,1026.7,1289.3,1054.3,948.2,249.1,303.3,119.7,92.4,674.7,811.6,441.2,492.8,549.5,487.9
AT5G59440,400.0,410.8,396.0,367.0,460.1,466.8,466.3,491.6,888.6,867.2,812.3,946.0,796.3,920.7
AT5G59480,430.0,483.8,583.2,639.4,575.3,576.0,411.4,576.0,325.7,346.6,333.5,306.9,317.8,267.3
AT5G59970,6947.2,6368.0,6093.1,5743.4,5368.5,5589.6,5161.2,5755.1,6358.2,7147.8,7745.2,7270.0,7244.1,7047.3
AT5G59870,4609.2,4270.4,4179.1,4090.3,3487.9,3706.1,3557.6,3877.5,3833.8,4254.1,4377.3,4668.0,4224.3,4340.1
AT5G59910,1617.3,2014.7,1384.7,1710.0,1327.9,1705.2,1392.7,1550.2,1488.4,2004.2,1774.0,1908.8,1708.7,1978.1
AT5G59850,4129.0,4263.9,3940.1,4681.0,3764.7,4415.0,3522.3,4376.8,3017.9,3321.4,3408.3,3422.6,3251.4,3836.3
AT5G59880,2786.3,2038.4,2722.6,2196.2,2636.1,2387.7,2750.9,2242.0,2704.5,2370.4,2736.8,2289.8,2566.0,2251.4
AT5G60360,665.7,487.9,882.9,900.4,1243.9,946.3,881.5,968.9,1055.1,1095.5,954.7,874.6,1030.5,819.2
AT1G07940,11489.1,8994.9,10609.3,9218.5,10190.3,9531.6,10080.8,9979.6,10196.4,10380.3,11023.7,10604.4,9810.3,9982.1
AT5G60670,2208.0,2365.9,2098.8,2514.3,2113.8,3105.9,2155.5,2694.8,1841.4,2179.8,1875.0,2438.1,1958.6,2067.1
AT5G60790,1975.1,1584.5,1807.4,1529.4,1715.2,1384.6,1561.1,1596.3,1516.9,1507.7,1552.5,1666.7,1681.0,1544.3
AT5G60990,684.3,636.3,629.5,595.4,537.9,551.1,525.6,532.9,419.1,433.1,430.0,441.9,478.8,289.8
AT5G61020,2098.9,1587.6,2017.0,1630.5,1705.7,1448.5,1862.1,1486.8,1482.2,1384.4,1662.5,1660.4,1712.3,1609.9
AT5G61130,1399.3,1087.7,1299.6,1161.0,1203.0,1077.3,1264.3,1147.8,1470.1,1224.3,1500.0,1274.0,1499.1,1170.8
AT5G61170,5751.5,4450.4,5727.1,4735.6,4947.0,4685.5,5390.0,4444.7,4186.8,3668.8,4158.4,3902.1,4148.6,3723.6
AT5G61030,1117.6,825.5,1024.0,802.8,577.6,597.1,699.6,522.9,742.7,600.5,909.5,789.7,675.6,638.6
AT5G61410,1526.4,1278.8,1716.2,1624.3,1549.4,1514.9,1581.9,1362.0,1949.1,1463.3,1221.4,1285.0,1383.9,1572.6
AT5G61780,1020.7,998.4,1167.5,1172.3,1256.4,1125.9,1204.4,1136.6,840.0,924.0,1199.1,871.1,1044.6,1013.2
AT5G61790,2131.3,2047.2,2186.1,2127.7,2053.7,1877.4,1893.7,2025.4,1750.7,1943.7,1792.4,2034.5,1908.6,1804.2
AT5G62190,1308.5,1726.5,1122.1,1418.3,1204.8,1300.8,1307.8,1417.3,1579.6,1717.6,1624.9,1893.0,1479.7,2079.9
AT5G62390,3363.5,2978.6,3080.6,2737.4,3292.7,2712.2,3245.7,2745.6,3427.5,3514.2,3515.2,3454.4,3566.9,3618.1
AT5G62350,1219.2,1116.8,474.9,535.8,576.9,698.5,836.5,725.9,2683.8,2486.6,3107.1,2759.0,3220.3,3355.0
AT5G62440,571.9,570.4,513.7,589.9,416.3,545.8,513.1,507.7,331.6,339.5,351.3,367.0,309.5,303.1
AT5G62670,621.2,503.7,823.5,704.1,823.6,732.4,865.7,836.9,509.8,505.4,439.7,443.2,515.3,557.4
AT5G62690,4026.4,3381.9,3791.1,3387.8,3546.2,4015.4,3883.9,3884.7,4076.9,4118.6,4034.9,4252.4,4063.1,4019.3
AT5G63310,1267.6,1326.7,1431.5,1450.1,1039.5,1306.4,1044.0,1148.3,1171.8,1213.9,890.9,971.1,1197.6,1223.3
AT5G63400,1470.4,1223.3,1395.1,1192.4,1391.2,1203.8,1356.9,1096.5,1520.7,1264.3,1029.4,1253.2,1255.4,1173.8
AT5G63850,231.9,159.6,333.7,310.8,235.6,142.4,165.3,166.5,453.5,341.7,616.0,265.0,253.6,231.8
AT5G63860,1120.0,903.3,655.0,645.4,810.2,629.0,834.3,661.7,1237.5,1110.9,1382.0,1166.5,1385.2,1187.5
AT5G63980,1010.5,1149.4,1105.5,1090.6,997.6,1176.7,1117.3,1071.9,759.7,759.0,720.6,688.6,790.9,819.4
AT5G64040,957.5,682.5,1054.4,917.4,1137.3,1280.4,1419.6,928.6,1419.9,1273.2,1204.5,934.3,1332.5,1206.5
AT5G64110,865.8,947.2,683.3,644.9,538.1,651.7,639.6,496.7,1378.7,1433.4,847.0,1285.5,1555.6,1627.5
AT5G64130,974.5,723.9,978.1,807.2,1030.3,1077.1,1122.9,934.9,1109.3,1002.0,1087.5,1037.3,1155.1,1019.2
AT5G64140,2705.1,2502.3,2599.7,2818.1,2063.4,2583.1,2246.8,2377.3,1906.1,2058.4,1999.2,2454.5,2180.7,2182.5
AT5G64080,2125.7,2113.4,1966.0,2064.4,1766.1,1646.8,1697.6,1953.4,1810.1,1824.3,1900.4,2010.9,1789.2,1704.1
AT5G64310,1132.7,1419.1,1230.0,1259.5,1276.9,1384.6,1388.5,1445.4,1041.8,1012.0,985.9,1041.9,928.2,937.6
AT5G64260,387.0,287.5,399.4,361.1,551.9,471.9,631.5,550.7,806.8,513.3,414.2,480.4,773.6,627.7
AT5G64350,3354.4,3349.0,3474.2,3462.6,3553.9,4018.4,3387.9,3927.9,3203.2,3911.1,3030.8,3676.3,3074.3,3434.6
AT5G64400,3912.2,3739.1,4038.1,3864.9,3639.7,3816.7,3775.1,3686.1,3414.3,3625.3,3722.2,3308.4,3365.1,3339.2
